id,file_path,speech,speaker
eey_a0272,train/eey/arctic_a0272.wav,You can take a vacation on pay.,eey
slp_a0203,train/slp/arctic_a0203.wav,They were following the shore of a lake.,slp
fem_a0248,train/fem/arctic_a0248.wav,I had been sad too long already.,fem
ksp_a0121,train/ksp/arctic_a0121.wav,"They ate dinner at the fifth, and rested for two hours.",ksp
aew_a0487,train/aew/arctic_a0487.wav,"The river bared its bosom, and snorting steamboats challenged the wilderness.",aew
awb_a0047,train/awb/arctic_a0047.wav,Close beside him gleamed the white fangs of the wolf-dog.,awb
clb_a0581,train/clb/arctic_a0581.wav,It was this proposition that started the big idea in Daughtry's mind.,clb
aew_a0178,train/aew/arctic_a0178.wav,Every bone in her aged body seemed broken or dislocated.,aew
ksp_b0043,train/ksp/arctic_b0043.wav,It won't be for sale.,ksp
ljm_a0513,train/ljm/arctic_a0513.wav,We must give ourselves and not our money alone.,ljm
jmk_b0033,train/jmk/arctic_b0033.wav,How does your wager look now.,jmk
lnh_a0445,train/lnh/arctic_a0445.wav,"The creative joy, I murmured.",lnh
aup_a0439,train/aup/arctic_a0439.wav,"At sea, Wednesday, March 18, 1908.",aup
ljm_a0214,train/ljm/arctic_a0214.wav,"Besides, he was paid one case of tobacco per head.",ljm
ksp_a0480,train/ksp/arctic_a0480.wav,Tom Spink has a harpoon.,ksp
rms_a0238,train/rms/arctic_a0238.wav,It happened to him at the Gallina Society in Oakland one afternoon.,rms
ljm_a0523,train/ljm/arctic_a0523.wav,They could not continue their method of producing surpluses.,ljm
axb_a0361,train/axb/arctic_a0361.wav,"But he did not broach it, preferring to mature it carefully.",axb
rms_b0296,train/rms/arctic_b0296.wav,At times I wondered where Sir Archibald got his style.,rms
gka_a0565,train/gka/arctic_a0565.wav,"With them were Indians, also three other men.",gka
ljm_a0006,train/ljm/arctic_a0006.wav,"God bless 'em, I hope I'll go on seeing them forever.",ljm
axb_a0414,train/axb/arctic_a0414.wav,Now our figuring was all right.,axb
slt_a0521,train/slt/arctic_a0521.wav,Without them he could not run his empire.,slt
fem_a0230,train/fem/arctic_a0230.wav,Do you know any good land around here.,fem
slt_b0533,train/slt/arctic_b0533.wav,His abnormal power of vision made abstractions take on concrete form.,slt
fem_a0483,train/fem/arctic_a0483.wav,"Beyond dispute, Corry Hutchinson had married Mabel Holmes.",fem
ahw_a0027,train/ahw/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor. ,ahw
gka_a0122,train/gka/arctic_a0122.wav,Two years ago I gave up civilization for this.,gka
clb_a0175,train/clb/arctic_a0175.wav,Down there the earth was already swelling with life.,clb
slt_a0282,train/slt/arctic_a0282.wav,If you mean to insinuate -- Brentwood began hotly.,slt
slt_a0423,train/slt/arctic_a0423.wav,McVeigh when he returns from a trip to Honolulu.,slt
eey_a0306,train/eey/arctic_a0306.wav,He was pressing beyond the limits of his vocabulary.,eey
lnh_b0538,train/lnh/arctic_b0538.wav,"At the best, they were necessary accessories.",lnh
lnh_b0403,train/lnh/arctic_b0403.wav,"Knowing him, I review the old Scandinavian myths with clearer understanding.",lnh
aew_a0365,train/aew/arctic_a0365.wav,These rumors may even originate with us.,aew
slp_a0403,train/slp/arctic_a0403.wav,His newborn cunning gave him poise and control.,slp
rms_b0070,train/rms/arctic_b0070.wav,There was no chance to fire without hitting him.,rms
bdl_a0050,train/bdl/arctic_a0050.wav,In spite of their absurdity the words affected Philip curiously.,bdl
bdl_a0381,train/bdl/arctic_a0381.wav,My name's Ferguson.,bdl
rms_a0496,train/rms/arctic_a0496.wav,And Tom King patiently endured.,rms
awb_b0505,train/awb/arctic_b0505.wav,The scents of strange vegetation blew off the tropic land.,awb
rms_a0086,train/rms/arctic_a0086.wav,Death had come with terrible suddenness.,rms
jmk_a0474,train/jmk/arctic_a0474.wav,I sailed third mate in the little Vampire before you were born.,jmk
slp_a0322,train/slp/arctic_a0322.wav,This is a common experience with all of us.,slp
awb_b0394,train/awb/arctic_b0394.wav,"The boy hesitated, then mastered his temper.",awb
lnh_b0518,train/lnh/arctic_b0518.wav,But there was also talk of witchcraft in the village.,lnh
eey_a0363,train/eey/arctic_a0363.wav,It is not an attempt to smash the market.,eey
awb_b0288,train/awb/arctic_b0288.wav,We would not spend another such night.,awb
aup_a0231,train/aup/arctic_a0231.wav,The Resident Commissioner is away in Australia.,aup
eey_a0250,train/eey/arctic_a0250.wav,He had observed the business life of Hawaii and developed a vaulting ambition.,eey
slp_a0269,train/slp/arctic_a0269.wav,That's where they cut off the Scottish Chiefs and killed all hands.,slp
aew_a0043,train/aew/arctic_a0043.wav,It seemed nearer to him since he had seen and talked with Gregson.,aew
jmk_b0352,train/jmk/arctic_b0352.wav,Now just what do you want to know.,jmk
aup_a0274,train/aup/arctic_a0274.wav,And Raoul listened again to the tale of the house.,aup
slt_a0469,train/slt/arctic_a0469.wav,The eastern heavens were equally spectacular.,slt
slt_b0086,train/slt/arctic_b0086.wav,He can care for himself.,slt
gka_a0542,train/gka/arctic_a0542.wav,"Without a doubt, some of them have dinner engagements.",gka
bdl_b0145,train/bdl/arctic_b0145.wav,"Besides, had he not whipped the big owl in the forest.",bdl
clb_b0443,train/clb/arctic_b0443.wav,I did not think you would be so early.,clb
rms_a0265,train/rms/arctic_a0265.wav,The discovery seemed to have been made on the spur of the moment.,rms
eey_a0231,train/eey/arctic_a0231.wav,The Resident Commissioner is away in Australia.,eey
slp_a0271,train/slp/arctic_a0271.wav,Now please give a plain statement of what occurred.,slp
bdl_b0085,train/bdl/arctic_b0085.wav,Her eyes smiled truth at him as he came up the bank.,bdl
slp_a0219,train/slp/arctic_a0219.wav,At first he puzzled over something untoward he was sure had happened.,slp
bdl_a0279,train/bdl/arctic_a0279.wav,She said with chattering teeth.,bdl
ahw_a0046,train/ahw/arctic_a0046.wav,"The girl faced him, her eyes shining with sudden fear. ",ahw
rxr_a0097,train/rxr/arctic_a0097.wav,Then you can arrange yourself comfortably among these robes in the bow.,rxr
slp_a0215,train/slp/arctic_a0215.wav,They die out of spite.,slp
aup_a0377,train/aup/arctic_a0377.wav,This sound did not disturb the hush and awe of the place.,aup
axb_a0116,train/axb/arctic_a0116.wav,Was it the rendezvous of those who were striving to work his ruin.,axb
gka_a0404,train/gka/arctic_a0404.wav,Perrault found one with head buried in the grub box.,gka
lnh_b0338,train/lnh/arctic_b0338.wav,"It was unobtrusive, yet it was there.",lnh
gka_a0592,train/gka/arctic_a0592.wav,It's only his indigestion I find fault with.,gka
ksp_a0333,train/ksp/arctic_a0333.wav,This is no place for you.,ksp
ksp_a0568,train/ksp/arctic_a0568.wav,"He was just bursting with joy, joy over what.",ksp
eey_a0550,train/eey/arctic_a0550.wav,This also became part of the daily schedule.,eey
awb_b0196,train/awb/arctic_b0196.wav,"How can you manage all alone, Mr Young.",awb
axb_a0380,train/axb/arctic_a0380.wav,But in the canyons water was plentiful and also a luxuriant forest growth.,axb
gka_a0454,train/gka/arctic_a0454.wav,The sharp voice of Wolf Larsen aroused me.,gka
clb_a0497,train/clb/arctic_a0497.wav,King took every advantage he knew.,clb
clb_b0249,train/clb/arctic_b0249.wav,I know they are my oysters.,clb
ksp_a0346,train/ksp/arctic_a0346.wav,Get down and dig in.,ksp
ksp_b0281,train/ksp/arctic_b0281.wav,Just the same I'd sooner be myself than have book indigestion.,ksp
axb_a0481,train/axb/arctic_a0481.wav,"Nimrod replied, with a slight manifestation of sensitiveness.",axb
axb_a0504,train/axb/arctic_a0504.wav,He was an athlete and a giant.,axb
ahw_a0030,train/ahw/arctic_a0030.wav,I had faith in them. ,ahw
aup_a0341,train/aup/arctic_a0341.wav,"Why, doggone you all, shake again.",aup
awb_a0184,train/awb/arctic_a0184.wav,This time he did not yap for mercy.,awb
clb_b0501,train/clb/arctic_b0501.wav,"And wherever I ranged, the way lay along alcohol-drenched roads.",clb
rms_b0259,train/rms/arctic_b0259.wav,"Her mouth opened, but instead of speaking she drew a long sigh.",rms
rms_a0250,train/rms/arctic_a0250.wav,He had observed the business life of Hawaii and developed a vaulting ambition.,rms
lnh_b0495,train/lnh/arctic_b0495.wav,We who have endured so much surely can endure a little more.,lnh
rms_a0402,train/rms/arctic_a0402.wav,"Curly rushed her antagonist, who struck again and leaped aside.",rms
ksp_b0163,train/ksp/arctic_b0163.wav,The moon had already begun its westward decline.,ksp
rms_b0375,train/rms/arctic_b0375.wav,Man could not conquer them.,rms
ksp_b0283,train/ksp/arctic_b0283.wav,But we were without this momentum.,ksp
aup_a0203,train/aup/arctic_a0203.wav,They were following the shore of a lake.,aup
rxr_a0213,train/rxr/arctic_a0213.wav,Between him and the beach was the cane-grass fence of the compound.,rxr
ksp_a0370,train/ksp/arctic_a0370.wav,He saw all men in the business game doing this.,ksp
aup_a0217,train/aup/arctic_a0217.wav,"Oppressive as the heat had been, it was now even more oppressive.",aup
aew_a0332,train/aew/arctic_a0332.wav,"Unconsciously, our yells and exclamations yielded to this rhythm.",aew
jmk_a0290,train/jmk/arctic_a0290.wav,One by one the boys were captured.,jmk
gka_a0132,train/gka/arctic_a0132.wav,A cry of joy burst from Philip's lips.,gka
fem_a0042,train/fem/arctic_a0042.wav,How could he explain his possession of the sketch.,fem
ksp_b0213,train/ksp/arctic_b0213.wav,"Some boy, she laughed acquiescence.",ksp
jmk_b0443,train/jmk/arctic_b0443.wav,I did not think you would be so early.,jmk
jmk_a0291,train/jmk/arctic_a0291.wav,"The weeks had gone by, and no overt acts had been attempted.",jmk
aup_a0239,train/aup/arctic_a0239.wav,He cried in such genuine dismay that she broke into hearty laughter.,aup
rxr_a0429,train/rxr/arctic_a0429.wav,"Quick was the disappointment in his face, yet smiling was the acquiescence.",rxr
jmk_b0218,train/jmk/arctic_b0218.wav,The issue was not in doubt.,jmk
rms_b0007,train/rms/arctic_b0007.wav,Hear the Indian dogs wailing down at Churchill.,rms
clb_b0457,train/clb/arctic_b0457.wav,It was sanctification and salvation.,clb
lnh_b0349,train/lnh/arctic_b0349.wav,In such a tumbling of values was no time to sell.,lnh
gka_a0400,train/gka/arctic_a0400.wav,Manuel had one besetting sin.,gka
ksp_a0237,train/ksp/arctic_a0237.wav,So Hughie and I did the managing ourselves.,ksp
lnh_b0505,train/lnh/arctic_b0505.wav,How valiantly I went at it that first day.,lnh
lnh_a0521,train/lnh/arctic_a0521.wav,Without them he could not run his empire.,lnh
slt_a0175,train/slt/arctic_a0175.wav,Down there the earth was already swelling with life.,slt
lnh_b0289,train/lnh/arctic_b0289.wav,At first his progress was slow and erratic.,lnh
axb_a0583,train/axb/arctic_a0583.wav,"Enjoy it he did, but principally for Steward's sake.",axb
slt_a0452,train/slt/arctic_a0452.wav,"Three oilers and a fourth engineer, was his greeting.",slt
lnh_b0332,train/lnh/arctic_b0332.wav,"As to how she dressed, he had no ideas at all.",lnh
clb_a0388,train/clb/arctic_a0388.wav,It was my idea to a tee.,clb
slt_a0131,train/slt/arctic_a0131.wav,Providence had delivered him through the maelstrom.,slt
lnh_b0510,train/lnh/arctic_b0510.wav,He knew what taboos he was violating.,lnh
aup_a0137,train/aup/arctic_a0137.wav,Then he stepped back with a low cry of pleasure.,aup
awb_b0467,train/awb/arctic_b0467.wav,But such divergence of opinion would constitute no menace to society.,awb
lnh_a0301,train/lnh/arctic_a0301.wav,But all my dreams violated this law.,lnh
ahw_a0369,train/ahw/arctic_a0369.wav,"In partnership with Daylight, the pair raided the San Jose Interurban. ",ahw
rms_b0373,train/rms/arctic_b0373.wav,"Unlike Joshua, he stood in no need of divine assistance.",rms
awb_b0518,train/awb/arctic_b0518.wav,Zilla relaxed her sour mouth long enough to sigh her satisfaction.,awb
eey_a0114,train/eey/arctic_a0114.wav,Her words sent a strange chill through Philip.,eey
awb_b0337,train/awb/arctic_b0337.wav,Here he got a fresh thrill.,awb
jmk_b0078,train/jmk/arctic_b0078.wav,"There was pride and strength, the ring of triumph in his voice.",jmk
awb_b0481,train/awb/arctic_b0481.wav,Violation of this law was made a high misdemeanor and punished accordingly.,awb
rms_a0528,train/rms/arctic_a0528.wav,"Men who endure it, call it living death.",rms
eey_a0163,train/eey/arctic_a0163.wav,Philip made no effort to follow.,eey
bdl_a0108,train/bdl/arctic_a0108.wav,He waded into the edge of the water and began scrubbing himself.,bdl
bdl_b0479,train/bdl/arctic_b0479.wav,Violation of this law was made a high misdemeanor and punished accordingly.,bdl
lnh_a0076,train/lnh/arctic_a0076.wav,The gray eyes faltered; the flush deepened.,lnh
bdl_b0498,train/bdl/arctic_b0498.wav,"I remembered the red wine of the Italian rancho, and shuddered inwardly.",bdl
slp_a0560,train/slp/arctic_a0560.wav,His mouth opened; words shaped vainly on his lips.,slp
clb_b0063,train/clb/arctic_b0063.wav,He boiled himself some coffee and sat down to wait.,clb
clb_b0427,train/clb/arctic_b0427.wav,The sunsets grow more bizarre and spectacular off this coast of the Argentine.,clb
lnh_b0462,train/lnh/arctic_b0462.wav,"One guess will do, Ernest retorted.",lnh
bdl_b0092,train/bdl/arctic_b0092.wav,I want to die in it.,bdl
rxr_a0279,train/rxr/arctic_a0279.wav,She said with chattering teeth.,rxr
lnh_a0241,train/lnh/arctic_a0241.wav,I think it's much nicer to quarrel.,lnh
ksp_a0165,train/ksp/arctic_a0165.wav,They are to attack your camp tomorrow night.,ksp
ljm_a0182,train/ljm/arctic_a0182.wav,This time he did not yap for mercy.,ljm
eey_a0233,train/eey/arctic_a0233.wav,I never allow what can't be changed to annoy me.,eey
rxr_a0137,train/rxr/arctic_a0137.wav,Then he stepped back with a low cry of pleasure.,rxr
axb_a0218,train/axb/arctic_a0218.wav,The ringing of the big bell aroused him.,axb
slt_b0521,train/slt/arctic_b0521.wav,"And he thought of Oona, and of her words.",slt
clb_a0041,train/clb/arctic_a0041.wav,Meanwhile I'll go out to breathe a spell.,clb
aup_a0419,train/aup/arctic_a0419.wav,The Portuguese boy passed the Hawaiian.,aup
rxr_a0158,train/rxr/arctic_a0158.wav,Does that look good.,rxr
clb_a0454,train/clb/arctic_a0454.wav,The sharp voice of Wolf Larsen aroused me.,clb
axb_a0506,train/axb/arctic_a0506.wav,The Claudine was leaving next morning for Honolulu.,axb
ksp_a0042,train/ksp/arctic_a0042.wav,How could he explain his possession of the sketch.,ksp
clb_a0412,train/clb/arctic_a0412.wav,There is another virtue in these bulkheads.,clb
lnh_b0537,train/lnh/arctic_b0537.wav,But she had become an automaton.,lnh
ksp_a0003,train/ksp/arctic_a0003.wav,For the twentieth time that evening the two men shook hands.,ksp
eey_a0300,train/eey/arctic_a0300.wav,From my earliest recollection my sleep was a period of terror.,eey
clb_b0347,train/clb/arctic_b0347.wav,But ever his gaze returned to that Crouched Venus on the piano.,clb
awb_a0320,train/awb/arctic_a0320.wav,Production is doubling and quadrupling upon itself.,awb
aew_a0540,train/aew/arctic_a0540.wav,"Yea, so are all the lesser animals of today clean.",aew
eey_a0225,train/eey/arctic_a0225.wav,I was brought up the way most girls in Hawaii are brought up.,eey
awb_a0289,train/awb/arctic_a0289.wav,Keep an eye on him.,awb
awb_b0106,train/awb/arctic_b0106.wav,For a full minute the two men stared into each other's face.,awb
eey_a0136,train/eey/arctic_a0136.wav,"About him, everywhere, were the evidences of luxury and of age.",eey
slt_b0463,train/slt/arctic_b0463.wav,Take my advice and accept the vacation.,slt
axb_a0515,train/axb/arctic_a0515.wav,But here amongst ourselves let us speak out.,axb
awb_b0198,train/awb/arctic_b0198.wav,I use great trouble advisedly.,awb
axb_a0390,train/axb/arctic_a0390.wav,I'll go over tomorrow afternoon.,axb
slt_a0410,train/slt/arctic_a0410.wav,So we have to fit the boat throughout with oil lamps as well.,slt
gka_a0546,train/gka/arctic_a0546.wav,I lost my balance and pitched head foremost into the ooze.,gka
slt_b0077,train/slt/arctic_b0077.wav,It is the nearest refuge.,slt
awb_a0383,train/awb/arctic_a0383.wav,My name's Ferguson.,awb
bdl_a0494,train/bdl/arctic_a0494.wav,O'Brien took off his coat and bared his right arm.,bdl
awb_b0513,train/awb/arctic_b0513.wav,Do you value your hide.,awb
ksp_a0372,train/ksp/arctic_a0372.wav,"He saw only the effect in a general, sketchy way.",ksp
rxr_a0024,train/rxr/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy.,rxr
aew_a0300,train/aew/arctic_a0300.wav,From my earliest recollection my sleep was a period of terror.,aew
aup_a0180,train/aup/arctic_a0180.wav,"If not, let's say our prayers and go to bed.",aup
ksp_a0256,train/ksp/arctic_a0256.wav,See the length of the body and that elongated neck.,ksp
ksp_a0436,train/ksp/arctic_a0436.wav,But Martin smiled a superior smile.,ksp
jmk_b0302,train/jmk/arctic_b0302.wav,"I pulled, suddenly, with all my might.",jmk
